date,start,end,n,filenames
"(2019, 6, 9)",18.5,18.5,1,['A2019160183000.L2_LAC_OC.nc']
"(2019, 6, 10)",17.583333333333332,17.583333333333332,1,['A2019161173500.L2_LAC_OC.nc']
"(2019, 6, 11)",18.25,18.333333333333332,2,"['A2019162182000.L2_LAC_OC.nc', 'A2019162181500.L2_LAC_OC.nc']"
"(2019, 6, 12)",17.333333333333332,19.0,3,"['A2019163172500.L2_LAC_OC.nc', 'A2019163190000.L2_LAC_OC.nc', 'A2019163172000.L2_LAC_OC.nc']"
"(2019, 6, 13)",18.083333333333332,18.083333333333332,1,['A2019164180500.L2_LAC_OC.nc']
"(2019, 6, 14)",18.833333333333332,18.833333333333332,1,['A2019165185000.L2_LAC_OC.nc']
"(2019, 6, 15)",17.916666666666668,17.916666666666668,1,['A2019166175500.L2_LAC_OC.nc']
"(2019, 6, 16)",18.583333333333332,18.583333333333332,1,['A2019167183500.L2_LAC_OC.nc']
"(2019, 6, 17)",17.666666666666668,17.666666666666668,1,['A2019168174000.L2_LAC_OC.nc']
"(2019, 6, 18)",18.416666666666668,18.416666666666668,1,['A2019169182500.L2_LAC_OC.nc']
"(2019, 6, 19)",17.5,19.083333333333332,2,"['A2019170173000.L2_LAC_OC.nc', 'A2019170190500.L2_LAC_OC.nc']"
"(2019, 6, 20)",18.166666666666668,18.166666666666668,1,['A2019171181000.L2_LAC_OC.nc']
"(2019, 6, 21)",17.25,18.916666666666668,2,"['A2019172185500.L2_LAC_OC.nc', 'A2019172171500.L2_LAC_OC.nc']"
"(2019, 6, 22)",18.0,18.0,1,['A2019173180000.L2_LAC_OC.nc']
"(2019, 6, 23)",18.666666666666668,18.666666666666668,1,['A2019174184000.L2_LAC_OC.nc']
"(2019, 6, 24)",17.75,17.75,1,['A2019175174500.L2_LAC_OC.nc']
"(2019, 6, 25)",18.5,18.5,1,['A2019176183000.L2_LAC_OC.nc']
"(2019, 6, 26)",17.583333333333332,17.583333333333332,1,['A2019177173500.L2_LAC_OC.nc']
"(2019, 6, 27)",18.25,18.333333333333332,2,"['A2019178181500.L2_LAC_OC.nc', 'A2019178182000.L2_LAC_OC.nc']"
"(2019, 6, 28)",17.333333333333332,19.0,3,"['A2019179190000.L2_LAC_OC.nc', 'A2019179172000.L2_LAC_OC.nc', 'A2019179172500.L2_LAC_OC.nc']"
"(2019, 6, 29)",18.083333333333332,18.083333333333332,1,['A2019180180500.L2_LAC_OC.nc']
"(2019, 6, 30)",18.833333333333332,18.833333333333332,1,['A2019181185000.L2_LAC_OC.nc']
"(2019, 7, 2)",18.583333333333332,18.583333333333332,1,['A2019183183500.L2_LAC_OC.nc']
"(2019, 7, 3)",17.666666666666668,17.666666666666668,1,['A2019184174000.L2_LAC_OC.nc']
"(2019, 7, 4)",18.416666666666668,18.416666666666668,1,['A2019185182500.L2_LAC_OC.nc']
"(2019, 7, 5)",17.5,19.083333333333332,2,"['A2019186173000.L2_LAC_OC.nc', 'A2019186190500.L2_LAC_OC.nc']"
"(2019, 7, 6)",18.166666666666668,18.166666666666668,1,['A2019187181000.L2_LAC_OC.nc']
"(2019, 7, 7)",17.25,18.916666666666668,2,"['A2019188185500.L2_LAC_OC.nc', 'A2019188171500.L2_LAC_OC.nc']"
"(2019, 7, 8)",18.0,18.0,1,['A2019189180000.L2_LAC_OC.nc']
"(2019, 7, 9)",18.666666666666668,18.666666666666668,1,['A2019190184000.L2_LAC_OC.nc']
"(2019, 7, 10)",17.75,17.75,1,['A2019191174500.L2_LAC_OC.nc']
"(2019, 7, 11)",18.5,18.5,1,['A2019192183000.L2_LAC_OC.nc']
"(2019, 7, 12)",17.583333333333332,17.583333333333332,1,['A2019193173500.L2_LAC_OC.nc']
"(2019, 7, 13)",18.25,18.333333333333332,2,"['A2019194181500.L2_LAC_OC.nc', 'A2019194182000.L2_LAC_OC.nc']"
"(2019, 7, 14)",17.333333333333332,19.0,3,"['A2019195190000.L2_LAC_OC.nc', 'A2019195172000.L2_LAC_OC.nc', 'A2019195172500.L2_LAC_OC.nc']"
"(2019, 7, 15)",18.083333333333332,18.083333333333332,1,['A2019196180500.L2_LAC_OC.nc']
"(2019, 7, 16)",18.833333333333332,18.833333333333332,1,['A2019197185000.L2_LAC_OC.nc']
"(2019, 7, 17)",17.833333333333332,17.916666666666668,2,"['A2019198175500.L2_LAC_OC.nc', 'A2019198175000.L2_LAC_OC.nc']"
"(2019, 7, 18)",18.583333333333332,18.583333333333332,1,['A2019199183500.L2_LAC_OC.nc']
"(2019, 7, 19)",17.666666666666668,17.666666666666668,1,['A2019200174000.L2_LAC_OC.nc']
"(2019, 7, 20)",18.416666666666668,18.416666666666668,1,['A2019201182500.L2_LAC_OC.nc']
"(2019, 7, 21)",17.5,19.083333333333332,2,"['A2019202173000.L2_LAC_OC.nc', 'A2019202190500.L2_LAC_OC.nc']"
"(2019, 7, 22)",18.166666666666668,18.166666666666668,1,['A2019203181000.L2_LAC_OC.nc']
"(2019, 7, 23)",17.25,18.916666666666668,2,"['A2019204185500.L2_LAC_OC.nc', 'A2019204171500.L2_LAC_OC.nc']"
"(2019, 7, 24)",18.0,18.0,1,['A2019205180000.L2_LAC_OC.nc']
"(2019, 7, 25)",18.666666666666668,18.666666666666668,1,['A2019206184000.L2_LAC_OC.nc']
"(2019, 7, 26)",17.75,17.75,1,['A2019207174500.L2_LAC_OC.nc']
"(2019, 7, 27)",18.5,18.5,1,['A2019208183000.L2_LAC_OC.nc']
"(2019, 7, 28)",17.583333333333332,17.583333333333332,1,['A2019209173500.L2_LAC_OC.nc']
"(2019, 7, 29)",18.25,18.333333333333332,2,"['A2019210181500.L2_LAC_OC.nc', 'A2019210182000.L2_LAC_OC.nc']"
"(2019, 7, 30)",17.333333333333332,19.0,3,"['A2019211172000.L2_LAC_OC.nc', 'A2019211190000.L2_LAC_OC.nc', 'A2019211172500.L2_LAC_OC.nc']"
"(2019, 7, 31)",18.083333333333332,18.083333333333332,1,['A2019212180500.L2_LAC_OC.nc']
"(2019, 8, 1)",17.166666666666668,18.833333333333332,2,"['A2019213171000.L2_LAC_OC.nc', 'A2019213185000.L2_LAC_OC.nc']"
"(2019, 8, 2)",17.833333333333332,17.916666666666668,2,"['A2019214175000.L2_LAC_OC.nc', 'A2019214175500.L2_LAC_OC.nc']"
"(2019, 8, 3)",18.583333333333332,18.583333333333332,1,['A2019215183500.L2_LAC_OC.nc']
"(2019, 8, 4)",17.666666666666668,17.666666666666668,1,['A2019216174000.L2_LAC_OC.nc']
"(2019, 8, 5)",18.416666666666668,18.416666666666668,1,['A2019217182500.L2_LAC_OC.nc']
"(2019, 8, 6)",17.5,19.083333333333332,2,"['A2019218190500.L2_LAC_OC.nc', 'A2019218173000.L2_LAC_OC.nc']"
"(2019, 8, 7)",18.166666666666668,18.166666666666668,1,['A2019219181000.L2_LAC_OC.nc']
"(2019, 8, 8)",17.25,18.916666666666668,2,"['A2019220171500.L2_LAC_OC.nc', 'A2019220185500.L2_LAC_OC.nc']"
"(2019, 8, 9)",18.0,18.0,1,['A2019221180000.L2_LAC_OC.nc']
"(2019, 8, 10)",18.666666666666668,18.666666666666668,1,['A2019222184000.L2_LAC_OC.nc']
"(2019, 8, 11)",17.75,17.75,1,['A2019223174500.L2_LAC_OC.nc']
"(2019, 8, 12)",18.5,18.5,1,['A2019224183000.L2_LAC_OC.nc']
"(2019, 8, 13)",17.583333333333332,17.583333333333332,1,['A2019225173500.L2_LAC_OC.nc']
"(2019, 8, 14)",18.25,18.333333333333332,2,"['A2019226182000.L2_LAC_OC.nc', 'A2019226181500.L2_LAC_OC.nc']"
"(2019, 8, 15)",17.333333333333332,19.0,3,"['A2019227172500.L2_LAC_OC.nc', 'A2019227172000.L2_LAC_OC.nc', 'A2019227190000.L2_LAC_OC.nc']"
"(2019, 8, 16)",18.083333333333332,18.083333333333332,1,['A2019228180500.L2_LAC_OC.nc']
"(2019, 8, 17)",18.833333333333332,18.833333333333332,1,['A2019229185000.L2_LAC_OC.nc']
"(2019, 8, 18)",17.833333333333332,17.916666666666668,2,"['A2019230175000.L2_LAC_OC.nc', 'A2019230175500.L2_LAC_OC.nc']"
"(2019, 8, 19)",18.583333333333332,18.583333333333332,1,['A2019231183500.L2_LAC_OC.nc']
"(2019, 8, 20)",17.666666666666668,17.666666666666668,1,['A2019232174000.L2_LAC_OC.nc']
"(2019, 8, 21)",18.416666666666668,18.416666666666668,1,['A2019233182500.L2_LAC_OC.nc']
"(2019, 8, 22)",17.5,19.083333333333332,2,"['A2019234190500.L2_LAC_OC.nc', 'A2019234173000.L2_LAC_OC.nc']"
"(2019, 8, 23)",18.166666666666668,18.166666666666668,1,['A2019235181000.L2_LAC_OC.nc']
"(2019, 8, 24)",17.25,18.916666666666668,2,"['A2019236171500.L2_LAC_OC.nc', 'A2019236185500.L2_LAC_OC.nc']"
"(2019, 8, 25)",18.0,18.0,1,['A2019237180000.L2_LAC_OC.nc']
"(2019, 8, 26)",18.666666666666668,18.666666666666668,1,['A2019238184000.L2_LAC_OC.nc']
"(2019, 8, 27)",17.75,17.75,1,['A2019239174500.L2_LAC_OC.nc']
"(2019, 8, 28)",18.5,18.5,1,['A2019240183000.L2_LAC_OC.nc']
"(2019, 8, 29)",17.583333333333332,17.583333333333332,1,['A2019241173500.L2_LAC_OC.nc']
"(2019, 8, 30)",18.25,18.333333333333332,2,"['A2019242182000.L2_LAC_OC.nc', 'A2019242181500.L2_LAC_OC.nc']"
"(2019, 8, 31)",17.333333333333332,19.0,3,"['A2019243172500.L2_LAC_OC.nc', 'A2019243190000.L2_LAC_OC.nc', 'A2019243172000.L2_LAC_OC.nc']"
"(2019, 9, 1)",18.083333333333332,18.083333333333332,1,['A2019244180500.L2_LAC_OC.nc']
"(2019, 9, 2)",18.833333333333332,18.833333333333332,1,['A2019245185000.L2_LAC_OC.nc']
"(2019, 9, 3)",17.833333333333332,17.916666666666668,2,"['A2019246175000.L2_LAC_OC.nc', 'A2019246175500.L2_LAC_OC.nc']"
"(2019, 9, 4)",18.583333333333332,18.583333333333332,1,['A2019247183500.L2_LAC_OC.nc']
"(2019, 9, 5)",17.666666666666668,17.666666666666668,1,['A2019248174000.L2_LAC_OC.nc']
"(2019, 9, 6)",18.416666666666668,18.416666666666668,1,['A2019249182500.L2_LAC_OC.nc']
"(2019, 9, 7)",17.5,19.083333333333332,2,"['A2019250190500.L2_LAC_OC.nc', 'A2019250173000.L2_LAC_OC.nc']"
"(2019, 9, 8)",18.166666666666668,18.166666666666668,1,['A2019251181000.L2_LAC_OC.nc']
"(2019, 9, 9)",17.25,18.916666666666668,2,"['A2019252171500.L2_LAC_OC.nc', 'A2019252185500.L2_LAC_OC.nc']"
"(2019, 9, 10)",18.0,18.0,1,['A2019253180000.L2_LAC_OC.nc']
"(2019, 9, 11)",18.666666666666668,18.666666666666668,1,['A2019254184000.L2_LAC_OC.nc']
"(2019, 9, 12)",17.75,17.75,1,['A2019255174500.L2_LAC_OC.nc']
"(2019, 9, 13)",18.5,18.5,1,['A2019256183000.L2_LAC_OC.nc']
"(2019, 9, 14)",17.583333333333332,17.583333333333332,1,['A2019257173500.L2_LAC_OC.nc']
"(2019, 9, 15)",18.25,18.333333333333332,2,"['A2019258182000.L2_LAC_OC.nc', 'A2019258181500.L2_LAC_OC.nc']"
"(2019, 9, 16)",17.333333333333332,19.0,3,"['A2019259172500.L2_LAC_OC.nc', 'A2019259172000.L2_LAC_OC.nc', 'A2019259190000.L2_LAC_OC.nc']"
"(2019, 9, 17)",18.083333333333332,18.083333333333332,1,['A2019260180500.L2_LAC_OC.nc']
"(2019, 9, 18)",17.166666666666668,18.833333333333332,2,"['A2019261185000.L2_LAC_OC.nc', 'A2019261171000.L2_LAC_OC.nc']"
"(2019, 9, 19)",17.833333333333332,17.916666666666668,2,"['A2019262175500.L2_LAC_OC.nc', 'A2019262175000.L2_LAC_OC.nc']"
"(2019, 9, 20)",18.583333333333332,18.583333333333332,1,['A2019263183500.L2_LAC_OC.nc']
"(2019, 9, 21)",17.666666666666668,17.666666666666668,1,['A2019264174000.L2_LAC_OC.nc']
"(2019, 9, 22)",18.416666666666668,18.416666666666668,1,['A2019265182500.L2_LAC_OC.nc']
"(2019, 9, 23)",17.5,19.083333333333332,2,"['A2019266173000.L2_LAC_OC.nc', 'A2019266190500.L2_LAC_OC.nc']"
"(2019, 9, 24)",18.166666666666668,18.166666666666668,1,['A2019267181000.L2_LAC_OC.nc']
"(2019, 9, 25)",17.25,18.916666666666668,2,"['A2019268185500.L2_LAC_OC.nc', 'A2019268171500.L2_LAC_OC.nc']"
"(2019, 9, 26)",18.0,18.0,1,['A2019269180000.L2_LAC_OC.nc']
"(2019, 9, 27)",18.666666666666668,18.666666666666668,1,['A2019270184000.L2_LAC_OC.nc']
"(2019, 9, 28)",17.75,17.75,1,['A2019271174500.L2_LAC_OC.nc']
"(2019, 9, 29)",18.5,18.5,1,['A2019272183000.L2_LAC_OC.nc']
"(2019, 9, 30)",17.583333333333332,17.583333333333332,1,['A2019273173500.L2_LAC_OC.nc']
"(2019, 10, 1)",18.25,18.333333333333332,2,"['A2019274181500.L2_LAC_OC.nc', 'A2019274182000.L2_LAC_OC.nc']"
"(2019, 10, 2)",17.333333333333332,19.0,3,"['A2019275190000.L2_LAC_OC.nc', 'A2019275172000.L2_LAC_OC.nc', 'A2019275172500.L2_LAC_OC.nc']"
"(2019, 10, 3)",18.083333333333332,18.083333333333332,1,['A2019276180500.L2_LAC_OC.nc']
"(2019, 10, 4)",18.833333333333332,18.833333333333332,1,['A2019277185000.L2_LAC_OC.nc']
"(2019, 10, 5)",17.833333333333332,17.916666666666668,2,"['A2019278175500.L2_LAC_OC.nc', 'A2019278175000.L2_LAC_OC.nc']"
"(2019, 10, 6)",18.583333333333332,18.583333333333332,1,['A2019279183500.L2_LAC_OC.nc']
"(2019, 10, 7)",17.666666666666668,17.666666666666668,1,['A2019280174000.L2_LAC_OC.nc']
"(2019, 10, 8)",18.416666666666668,18.416666666666668,1,['A2019281182500.L2_LAC_OC.nc']
"(2019, 10, 9)",17.5,19.083333333333332,2,"['A2019282173000.L2_LAC_OC.nc', 'A2019282190500.L2_LAC_OC.nc']"
"(2019, 10, 10)",18.166666666666668,18.166666666666668,1,['A2019283181000.L2_LAC_OC.nc']
"(2019, 10, 11)",17.25,18.916666666666668,2,"['A2019284185500.L2_LAC_OC.nc', 'A2019284171500.L2_LAC_OC.nc']"
"(2019, 10, 12)",18.0,18.0,1,['A2019285180000.L2_LAC_OC.nc']
"(2019, 10, 13)",18.666666666666668,18.666666666666668,1,['A2019286184000.L2_LAC_OC.nc']
"(2019, 10, 14)",17.75,17.75,1,['A2019287174500.L2_LAC_OC.nc']
"(2019, 10, 15)",18.5,18.5,1,['A2019288183000.L2_LAC_OC.nc']
"(2019, 10, 16)",17.583333333333332,17.583333333333332,1,['A2019289173500.L2_LAC_OC.nc']
"(2019, 10, 17)",18.25,18.333333333333332,2,"['A2019290181500.L2_LAC_OC.nc', 'A2019290182000.L2_LAC_OC.nc']"
"(2019, 10, 18)",17.333333333333332,19.0,3,"['A2019291172000.L2_LAC_OC.nc', 'A2019291190000.L2_LAC_OC.nc', 'A2019291172500.L2_LAC_OC.nc']"
"(2019, 10, 19)",18.083333333333332,18.083333333333332,1,['A2019292180500.L2_LAC_OC.nc']
"(2019, 10, 20)",17.166666666666668,18.833333333333332,2,"['A2019293171000.L2_LAC_OC.nc', 'A2019293185000.L2_LAC_OC.nc']"
"(2019, 10, 21)",17.833333333333332,17.916666666666668,2,"['A2019294175000.L2_LAC_OC.nc', 'A2019294175500.L2_LAC_OC.nc']"
"(2019, 10, 22)",18.583333333333332,18.583333333333332,1,['A2019295183500.L2_LAC_OC.nc']
"(2019, 10, 23)",17.666666666666668,17.666666666666668,1,['A2019296174000.L2_LAC_OC.nc']
"(2019, 10, 24)",18.416666666666668,18.416666666666668,1,['A2019297182500.L2_LAC_OC.nc']
"(2019, 10, 25)",17.5,19.083333333333332,2,"['A2019298190500.L2_LAC_OC.nc', 'A2019298173000.L2_LAC_OC.nc']"
"(2019, 10, 26)",18.166666666666668,18.166666666666668,1,['A2019299181000.L2_LAC_OC.nc']
"(2019, 10, 27)",17.25,18.916666666666668,2,"['A2019300171500.L2_LAC_OC.nc', 'A2019300185500.L2_LAC_OC.nc']"
"(2019, 10, 28)",18.0,18.0,1,['A2019301180000.L2_LAC_OC.nc']
"(2019, 10, 29)",18.666666666666668,18.666666666666668,1,['A2019302184000.L2_LAC_OC.nc']
"(2019, 10, 30)",17.75,17.75,1,['A2019303174500.L2_LAC_OC.nc']
"(2019, 10, 31)",18.5,18.5,1,['A2019304183000.L2_LAC_OC.nc']
"(2019, 11, 1)",17.583333333333332,17.583333333333332,1,['A2019305173500.L2_LAC_OC.nc']
"(2019, 11, 2)",18.25,18.333333333333332,2,"['A2019306182000.L2_LAC_OC.nc', 'A2019306181500.L2_LAC_OC.nc']"
"(2019, 11, 3)",17.333333333333332,19.0,3,"['A2019307172500.L2_LAC_OC.nc', 'A2019307172000.L2_LAC_OC.nc', 'A2019307190000.L2_LAC_OC.nc']"
"(2019, 11, 4)",18.083333333333332,18.083333333333332,1,['A2019308180500.L2_LAC_OC.nc']
"(2019, 11, 5)",18.833333333333332,18.833333333333332,1,['A2019309185000.L2_LAC_OC.nc']
"(2019, 11, 6)",17.833333333333332,17.916666666666668,2,"['A2019310175000.L2_LAC_OC.nc', 'A2019310175500.L2_LAC_OC.nc']"
"(2019, 11, 7)",18.583333333333332,18.583333333333332,1,['A2019311183500.L2_LAC_OC.nc']
"(2019, 11, 8)",17.666666666666668,17.666666666666668,1,['A2019312174000.L2_LAC_OC.nc']
"(2019, 11, 9)",18.416666666666668,18.416666666666668,1,['A2019313182500.L2_LAC_OC.nc']
"(2019, 11, 10)",17.5,19.083333333333332,2,"['A2019314190500.L2_LAC_OC.nc', 'A2019314173000.L2_LAC_OC.nc']"
"(2019, 11, 11)",18.166666666666668,18.166666666666668,1,['A2019315181000.L2_LAC_OC.nc']
"(2019, 11, 12)",17.25,18.916666666666668,2,"['A2019316171500.L2_LAC_OC.nc', 'A2019316185500.L2_LAC_OC.nc']"
"(2019, 11, 13)",18.0,18.0,1,['A2019317180000.L2_LAC_OC.nc']
"(2019, 11, 14)",18.666666666666668,18.666666666666668,1,['A2019318184000.L2_LAC_OC.nc']
"(2019, 11, 15)",17.75,17.75,1,['A2019319174500.L2_LAC_OC.nc']
"(2019, 11, 16)",18.5,18.5,1,['A2019320183000.L2_LAC_OC.nc']
"(2019, 11, 17)",17.583333333333332,17.583333333333332,1,['A2019321173500.L2_LAC_OC.nc']
"(2019, 11, 18)",18.25,18.333333333333332,2,"['A2019322182000.L2_LAC_OC.nc', 'A2019322181500.L2_LAC_OC.nc']"
"(2019, 11, 19)",17.333333333333332,19.0,3,"['A2019323172500.L2_LAC_OC.nc', 'A2019323190000.L2_LAC_OC.nc', 'A2019323172000.L2_LAC_OC.nc']"
"(2019, 11, 20)",18.083333333333332,18.083333333333332,1,['A2019324180500.L2_LAC_OC.nc']
"(2019, 11, 21)",17.166666666666668,18.833333333333332,2,"['A2019325185000.L2_LAC_OC.nc', 'A2019325171000.L2_LAC_OC.nc']"
"(2019, 11, 22)",17.833333333333332,17.916666666666668,2,"['A2019326175500.L2_LAC_OC.nc', 'A2019326175000.L2_LAC_OC.nc']"
"(2019, 11, 23)",18.583333333333332,18.583333333333332,1,['A2019327183500.L2_LAC_OC.nc']
"(2019, 11, 24)",17.666666666666668,17.666666666666668,1,['A2019328174000.L2_LAC_OC.nc']
"(2019, 11, 25)",18.416666666666668,18.416666666666668,1,['A2019329182500.L2_LAC_OC.nc']
"(2019, 11, 26)",17.5,19.083333333333332,2,"['A2019330173000.L2_LAC_OC.nc', 'A2019330190500.L2_LAC_OC.nc']"
"(2019, 11, 27)",18.166666666666668,18.166666666666668,1,['A2019331181000.L2_LAC_OC.nc']
"(2019, 11, 28)",17.25,18.916666666666668,2,"['A2019332185500.L2_LAC_OC.nc', 'A2019332171500.L2_LAC_OC.nc']"
"(2019, 11, 29)",18.0,18.0,1,['A2019333180000.L2_LAC_OC.nc']
"(2019, 11, 30)",18.666666666666668,18.666666666666668,1,['A2019334184000.L2_LAC_OC.nc']
"(2019, 12, 1)",17.75,17.75,1,['A2019335174500.L2_LAC_OC.nc']
"(2019, 12, 2)",18.5,18.5,1,['A2019336183000.L2_LAC_OC.nc']
"(2019, 12, 3)",17.583333333333332,17.583333333333332,1,['A2019337173500.L2_LAC_OC.nc']
"(2019, 12, 4)",18.25,18.333333333333332,2,"['A2019338181500.L2_LAC_OC.nc', 'A2019338182000.L2_LAC_OC.nc']"
"(2019, 12, 5)",17.333333333333332,19.0,3,"['A2019339172000.L2_LAC_OC.nc', 'A2019339190000.L2_LAC_OC.nc', 'A2019339172500.L2_LAC_OC.nc']"
"(2019, 12, 6)",18.083333333333332,18.083333333333332,1,['A2019340180500.L2_LAC_OC.nc']
"(2019, 12, 7)",17.166666666666668,18.833333333333332,3,"['A2019341171000.L2_LAC_OC.nc', 'A2019341185000.L2_LAC_OC.nc', 'A2019341184500.L2_LAC_OC.nc']"
"(2019, 12, 8)",17.833333333333332,17.916666666666668,2,"['A2019342175500.L2_LAC_OC.nc', 'A2019342175000.L2_LAC_OC.nc']"
"(2019, 12, 9)",18.583333333333332,18.583333333333332,1,['A2019343183500.L2_LAC_OC.nc']
"(2019, 12, 10)",17.666666666666668,17.666666666666668,1,['A2019344174000.L2_LAC_OC.nc']
"(2019, 12, 11)",18.416666666666668,18.416666666666668,1,['A2019345182500.L2_LAC_OC.nc']
"(2019, 12, 12)",17.5,19.083333333333332,2,"['A2019346173000.L2_LAC_OC.nc', 'A2019346190500.L2_LAC_OC.nc']"
"(2019, 12, 13)",18.166666666666668,18.166666666666668,1,['A2019347181000.L2_LAC_OC.nc']
"(2019, 12, 14)",17.25,18.916666666666668,2,"['A2019348185500.L2_LAC_OC.nc', 'A2019348171500.L2_LAC_OC.nc']"
"(2019, 12, 15)",18.0,18.0,1,['A2019349180000.L2_LAC_OC.nc']
"(2019, 12, 16)",18.666666666666668,18.666666666666668,1,['A2019350184000.L2_LAC_OC.nc']
"(2019, 12, 17)",17.75,17.75,1,['A2019351174500.L2_LAC_OC.nc']
"(2019, 12, 18)",18.5,18.5,1,['A2019352183000.L2_LAC_OC.nc']
"(2019, 12, 19)",17.583333333333332,17.583333333333332,1,['A2019353173500.L2_LAC_OC.nc']
"(2019, 12, 20)",18.25,18.333333333333332,2,"['A2019354181500.L2_LAC_OC.nc', 'A2019354182000.L2_LAC_OC.nc']"
"(2019, 12, 21)",17.333333333333332,19.0,3,"['A2019355172000.L2_LAC_OC.nc', 'A2019355190000.L2_LAC_OC.nc', 'A2019355172500.L2_LAC_OC.nc']"
"(2019, 12, 22)",18.083333333333332,18.083333333333332,1,['A2019356180500.L2_LAC_OC.nc']
"(2019, 12, 23)",17.166666666666668,18.833333333333332,2,"['A2019357171000.L2_LAC_OC.nc', 'A2019357185000.L2_LAC_OC.nc']"
"(2019, 12, 24)",17.833333333333332,17.916666666666668,2,"['A2019358175000.L2_LAC_OC.nc', 'A2019358175500.L2_LAC_OC.nc']"
"(2019, 12, 25)",18.583333333333332,18.583333333333332,1,['A2019359183500.L2_LAC_OC.nc']
"(2019, 12, 26)",17.666666666666668,17.666666666666668,1,['A2019360174000.L2_LAC_OC.nc']
"(2019, 12, 27)",18.416666666666668,18.416666666666668,1,['A2019361182500.L2_LAC_OC.nc']
"(2019, 12, 28)",17.5,19.083333333333332,2,"['A2019362190500.L2_LAC_OC.nc', 'A2019362173000.L2_LAC_OC.nc']"
"(2019, 12, 29)",18.166666666666668,18.166666666666668,1,['A2019363181000.L2_LAC_OC.nc']
"(2019, 12, 30)",17.25,18.916666666666668,2,"['A2019364171500.L2_LAC_OC.nc', 'A2019364185500.L2_LAC_OC.nc']"
"(2019, 12, 31)",18.0,18.0,1,['A2019365180000.L2_LAC_OC.nc']
"(2020, 1, 1)",18.666666666666668,18.666666666666668,1,['A2020001184000.L2_LAC_OC.nc']
"(2020, 1, 2)",17.75,17.75,1,['A2020002174500.L2_LAC_OC.nc']
"(2020, 1, 3)",18.5,18.5,1,['A2020003183000.L2_LAC_OC.nc']
"(2020, 1, 4)",17.583333333333332,17.583333333333332,1,['A2020004173500.L2_LAC_OC.nc']
"(2020, 1, 5)",18.25,18.333333333333332,2,"['A2020005182000.L2_LAC_OC.nc', 'A2020005181500.L2_LAC_OC.nc']"
"(2020, 1, 6)",17.333333333333332,19.0,3,"['A2020006172500.L2_LAC_OC.nc', 'A2020006172000.L2_LAC_OC.nc', 'A2020006190000.L2_LAC_OC.nc']"
"(2020, 1, 7)",18.083333333333332,18.083333333333332,1,['A2020007180500.L2_LAC_OC.nc']
"(2020, 1, 8)",18.833333333333332,18.833333333333332,1,['A2020008185000.L2_LAC_OC.nc']
"(2020, 1, 9)",17.833333333333332,17.916666666666668,2,"['A2020009175000.L2_LAC_OC.nc', 'A2020009175500.L2_LAC_OC.nc']"
"(2020, 1, 10)",18.583333333333332,18.583333333333332,1,['A2020010183500.L2_LAC_OC.nc']
"(2020, 1, 11)",17.666666666666668,17.666666666666668,1,['A2020011174000.L2_LAC_OC.nc']
"(2020, 1, 12)",18.416666666666668,18.416666666666668,1,['A2020012182500.L2_LAC_OC.nc']
"(2020, 1, 13)",17.5,19.083333333333332,2,"['A2020013190500.L2_LAC_OC.nc', 'A2020013173000.L2_LAC_OC.nc']"
"(2020, 1, 14)",18.166666666666668,18.166666666666668,1,['A2020014181000.L2_LAC_OC.nc']
"(2020, 1, 15)",17.25,18.916666666666668,2,"['A2020015171500.L2_LAC_OC.nc', 'A2020015185500.L2_LAC_OC.nc']"
"(2020, 1, 16)",18.0,18.0,1,['A2020016180000.L2_LAC_OC.nc']
"(2020, 1, 17)",18.666666666666668,18.666666666666668,1,['A2020017184000.L2_LAC_OC.nc']
"(2020, 1, 18)",17.75,17.75,1,['A2020018174500.L2_LAC_OC.nc']
"(2020, 1, 19)",18.5,18.5,1,['A2020019183000.L2_LAC_OC.nc']
"(2020, 1, 20)",17.583333333333332,17.583333333333332,1,['A2020020173500.L2_LAC_OC.nc']
"(2020, 1, 21)",18.25,18.333333333333332,2,"['A2020021182000.L2_LAC_OC.nc', 'A2020021181500.L2_LAC_OC.nc']"
"(2020, 1, 22)",17.333333333333332,19.0,3,"['A2020022172500.L2_LAC_OC.nc', 'A2020022190000.L2_LAC_OC.nc', 'A2020022172000.L2_LAC_OC.nc']"
"(2020, 1, 23)",18.083333333333332,18.083333333333332,1,['A2020023180500.L2_LAC_OC.nc']
"(2020, 1, 24)",18.833333333333332,18.833333333333332,1,['A2020024185000.L2_LAC_OC.nc']
"(2020, 1, 25)",17.916666666666668,17.916666666666668,1,['A2020025175500.L2_LAC_OC.nc']
"(2020, 1, 26)",18.583333333333332,18.583333333333332,1,['A2020026183500.L2_LAC_OC.nc']
"(2020, 1, 27)",17.666666666666668,17.666666666666668,1,['A2020027174000.L2_LAC_OC.nc']
"(2020, 1, 28)",18.416666666666668,18.416666666666668,1,['A2020028182500.L2_LAC_OC.nc']
"(2020, 1, 29)",17.5,19.083333333333332,2,"['A2020029173000.L2_LAC_OC.nc', 'A2020029190500.L2_LAC_OC.nc']"
"(2020, 1, 30)",18.166666666666668,18.166666666666668,1,['A2020030181000.L2_LAC_OC.nc']
"(2020, 1, 31)",17.25,18.916666666666668,2,"['A2020031185500.L2_LAC_OC.nc', 'A2020031171500.L2_LAC_OC.nc']"
"(2020, 2, 1)",18.0,18.0,1,['A2020032180000.L2_LAC_OC.nc']
